.DATA width_sweep w1 l1 w2 l2 w3 l3 w4 l4 f
120e-9 60e-9 590e-9 490e-9 600e-9 60e-9 120e-9 60e-9 2
120e-9 60e-9 300e-9 240e-9 720e-9 60e-9 550e-9 60e-9 2
120e-9 60e-9 320e-9 300e-9 600e-9 60e-9 550e-9 60e-9 3
120e-9 60e-9 700e-9 650e-9 463e-9 60e-9 360e-9 60e-9 1
120e-9 60e-9 700e-9 670e-9 700e-9 60e-9 120e-9 60e-9 1
120e-9 60e-9 600e-9 500e-9 600e-9 60e-9 120e-9 60e-9 2
120e-9 60e-9 500e-9 445e-9 463e-9 60e-9 360e-9 60e-9 3
120e-9 60e-9 500e-9 445e-9 720e-9 60e-9 120e-9 60e-9 2
